total_nacional_region,comuna_4_5,especie_6,total_numero_de_upa78,total_superficie_cultivo_ha
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Especie Nativa y Especie Exótica,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Total,3,125
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Sin clasificar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Acacia,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Álamo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Aromo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Atriplex sp,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Eucalyptus Nitens,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Pino Ponderosa (Pinus Ponderosa),1,100
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Pino Radiata o Insigne (Pinus Radiata),1,5
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Pino Oregón (Pseudotsuga Menziesii),1,20
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Coigüe,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Otras Especies Exóticas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Otras Coníferas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Otras Especies Nativas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Especie Nativa y Especie Exótica,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Total,17,1918.95
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Sin clasificar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Acacia,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Álamo,3,2.65
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Aromo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Atriplex sp,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Eucalipto Blanco (Eucalyptus Globulus),1,1
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Eucalyptus Nitens,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Pino Ponderosa (Pinus Ponderosa),9,864
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Pino Oregón (Pseudotsuga Menziesii),3,780
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Coigüe,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Otras Especies Exóticas,4,271
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Otras Coníferas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Otras Especies Nativas,1,0.3
Región de Aysén del General Carlos Ibáñez del Campo,Chile Chico,Especie Nativa y Especie Exótica,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Total,27,3152.852892640197
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Sin clasificar,2,12
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Acacia,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Álamo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Aromo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Atriplex sp,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Eucalyptus Nitens,1,0.335561961699
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Pino Ponderosa (Pinus Ponderosa),13,2278.640087566193
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Pino Radiata o Insigne (Pinus Radiata),3,300.5
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Pino Oregón (Pseudotsuga Menziesii),8,417.796288481683
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Coigüe,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Otras Especies Exóticas,3,1.473476488391
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Otras Coníferas,6,135.732478142231
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Otras Especies Nativas,2,6.375
Región de Aysén del General Carlos Ibáñez del Campo,Río Ibáñez,Especie Nativa y Especie Exótica,0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Total,12,9.664
Región de Magallanes y de la Antártica Chilena,Total Región,Sin clasificar,0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Acacia,0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Álamo,4,1.008
Región de Magallanes y de la Antártica Chilena,Total Región,Aromo,0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Atriplex sp,0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Eucalyptus Nitens,0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Pino Ponderosa (Pinus Ponderosa),1,0.005
Región de Magallanes y de la Antártica Chilena,Total Región,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Coigüe,1,0.1
Región de Magallanes y de la Antártica Chilena,Total Región,Quillay,0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Raulí,0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Tamarugo,0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Otras Especies Exóticas,2,1.005
Región de Magallanes y de la Antártica Chilena,Total Región,Otras Coníferas,0,0
Región de Magallanes y de la Antártica Chilena,Total Región,Otras Especies Nativas,7,7.026
Región de Magallanes y de la Antártica Chilena,Total Región,Especie Nativa y Especie Exótica,2,0.52
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Total,4,3.125
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Sin clasificar,0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Acacia,0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Álamo,2,0.505
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Aromo,0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Atriplex sp,0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Eucalyptus Nitens,0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Pino Ponderosa (Pinus Ponderosa),1,0.005
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Coigüe,1,0.1
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Quillay,0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Raulí,0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Tamarugo,0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Otras Especies Exóticas,1,1
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Otras Coníferas,0,0
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Otras Especies Nativas,3,1.015
Región de Magallanes y de la Antártica Chilena,Punta Arenas,Especie Nativa y Especie Exótica,1,0.5
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Total,1,4
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Sin clasificar,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Acacia,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Álamo,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Aromo,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Atriplex sp,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Eucalyptus Nitens,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Coigüe,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Quillay,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Raulí,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Tamarugo,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Otras Especies Exóticas,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Otras Coníferas,0,0
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Otras Especies Nativas,1,4
Región de Magallanes y de la Antártica Chilena,Laguna Blanca,Especie Nativa y Especie Exótica,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Total,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Sin clasificar,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Acacia,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Álamo,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Aromo,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Atriplex sp,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Eucalyptus Nitens,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Coigüe,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Quillay,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Raulí,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Tamarugo,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Otras Especies Exóticas,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Otras Coníferas,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Otras Especies Nativas,0,0
Región de Magallanes y de la Antártica Chilena,Río Verde,Especie Nativa y Especie Exótica,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Total,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Sin clasificar,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Acacia,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Álamo,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Aromo,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Atriplex sp,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Eucalyptus Nitens,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Coigüe,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Quillay,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Raulí,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Tamarugo,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Otras Especies Exóticas,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Otras Coníferas,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Otras Especies Nativas,0,0
Región de Magallanes y de la Antártica Chilena,San Gregorio,Especie Nativa y Especie Exótica,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Total,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Sin clasificar,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Acacia,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Álamo,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Aromo,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Atriplex sp,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Eucalyptus Nitens,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Coigüe,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Quillay,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Raulí,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Tamarugo,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Otras Especies Exóticas,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Otras Coníferas,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Otras Especies Nativas,0,0
Región de Magallanes y de la Antártica Chilena,Cabo De Hornos,Especie Nativa y Especie Exótica,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Total,5,2.036
Región de Magallanes y de la Antártica Chilena,Porvenir,Sin clasificar,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Acacia,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Álamo,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Aromo,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Atriplex sp,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Eucalyptus Nitens,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Coigüe,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Quillay,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Raulí,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Tamarugo,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Otras Especies Exóticas,1,0.005
Región de Magallanes y de la Antártica Chilena,Porvenir,Otras Coníferas,0,0
Región de Magallanes y de la Antártica Chilena,Porvenir,Otras Especies Nativas,3,2.011
Región de Magallanes y de la Antártica Chilena,Porvenir,Especie Nativa y Especie Exótica,1,0.02
Región de Magallanes y de la Antártica Chilena,Primavera,Total,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Sin clasificar,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Acacia,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Álamo,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Aromo,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Atriplex sp,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Eucalyptus Nitens,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Coigüe,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Quillay,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Raulí,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Tamarugo,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Otras Especies Exóticas,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Otras Coníferas,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Otras Especies Nativas,0,0
Región de Magallanes y de la Antártica Chilena,Primavera,Especie Nativa y Especie Exótica,0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Total,0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Sin clasificar,0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Acacia,0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Álamo,0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Aromo,0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Atriplex sp,0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Eucalyptus Nitens,0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Magallanes y de la Antártica Chilena,Timaukel,Coigüe,0,0
